Case ID,Activity,case:variant,taskId,canceled,executionId,assignee,completeScope,activityId,processDefinitionKey,lifecycle:transition,time:timestamp,parentActivityInstanceId,rootProcessInstanceId,activityType,processDefinitionId
052b2a76-3551-11eb-952b-7626648811f8,2. Approve control index,3,7e96d7b6-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uTL1,False,Activity_07pwhll,Process_final_v8,complete,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,6d8779a8-3551-11eb-952b-7626648811f8,,False,Gateway_1txza6f,Process_final_v8,complete,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1txza6f,Process_final_v8,start,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Check approvals,3,,False,82b40121-3551-11eb-952b-7626648811f8,,False,Activity_0to9zpa,Process_final_v8,start,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1txza6f,Process_final_v8,complete,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Check approvals,3,,False,82b40121-3551-11eb-952b-7626648811f8,,False,Activity_0to9zpa,Process_final_v8,complete,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Update P&I,3,82b5aede-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_1jnji1l,Process_final_v8,start,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval successfull?,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_06etp9b,Process_final_v8,start,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval successfull?,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_06etp9b,Process_final_v8,complete,12/03/2020 10:22:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Update P&I,3,82b5aede-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_1jnji1l,Process_final_v8,complete,12/03/2020 10:23:00,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Create full\nindex,3,,False,8529e332-3551-11eb-952b-7626648811f8,,False,Activity_1wi50if,Process_final_v8,start,12/03/2020 10:23:00,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,serviceTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Create full\nindex,3,,False,8529e332-3551-11eb-952b-7626648811f8,,False,Activity_1wi50if,Process_final_v8,complete,12/03/2020 10:23:00,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,serviceTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Submit full index for approval,3,852a7f77-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,start,12/03/2020 10:23:00,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Submit full index for approval,3,852a7f77-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,complete,12/03/2020 10:23:03,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,2. Approve full index,3,86c1c14f-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,start,12/03/2020 10:23:03,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval full index,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,start,12/03/2020 10:23:03,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval full index,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,complete,12/03/2020 10:23:03,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,1. Approve full index,3,86c1e862-3551-11eb-952b-7626648811f8,False,86c1c14c-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,start,12/03/2020 10:23:03,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,3. Approve full index,3,86c1e865-3551-11eb-952b-7626648811f8,False,86c1c14d-3551-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,start,12/03/2020 10:23:03,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,1. Approve full index,3,86c1e862-3551-11eb-952b-7626648811f8,False,86c1c14c-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,complete,12/03/2020 10:23:10,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,86c1c14c-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:23:10,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,3. Approve full index,3,86c1e865-3551-11eb-952b-7626648811f8,False,86c1c14d-3551-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,complete,12/03/2020 10:23:19,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,86c1c14d-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:23:19,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,2. Approve full index,3,86c1c14f-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,complete,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,86c1c14c-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,86c1c14d-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Check approvals,3,,False,a2188116-3551-11eb-952b-7626648811f8,,False,Activity_0nri20n,Process_final_v8,start,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Check approvals,3,,False,a2188116-3551-11eb-952b-7626648811f8,,False,Activity_0nri20n,Process_final_v8,complete,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval successfull?,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_12hhlon,Process_final_v8,start,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Update P&I,3,a220be85-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_1cop4h7,Process_final_v8,start,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval successfull?,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_12hhlon,Process_final_v8,complete,12/03/2020 10:23:49,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Update P&I,3,a220be85-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_1cop4h7,Process_final_v8,complete,12/03/2020 10:23:54,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Submit full index for approval,3,a541386a-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,start,12/03/2020 10:23:54,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Submit full index for approval,3,a541386a-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,complete,12/03/2020 10:23:58,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval full index,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,start,12/03/2020 10:23:58,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,2. Approve full index,3,a77815a2-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,start,12/03/2020 10:23:58,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval full index,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,complete,12/03/2020 10:23:58,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,1. Approve full index,3,a7783cb5-3551-11eb-952b-7626648811f8,False,a778159f-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,start,12/03/2020 10:23:58,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,3. Approve full index,3,a7792718-3551-11eb-952b-7626648811f8,False,a77815a0-3551-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,start,12/03/2020 10:23:58,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,1. Approve full index,3,a7783cb5-3551-11eb-952b-7626648811f8,False,a778159f-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,complete,12/03/2020 10:24:09,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,a778159f-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:24:09,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,3. Approve full index,3,a7792718-3551-11eb-952b-7626648811f8,False,a77815a0-3551-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,complete,12/03/2020 10:24:16,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,a77815a0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:24:16,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,2. Approve full index,3,a77815a2-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,complete,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,a778159f-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,a77815a0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Check approvals,3,,False,bdd6dc66-3551-11eb-952b-7626648811f8,,False,Activity_0nri20n,Process_final_v8,start,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Check approvals,3,,False,bdd6dc66-3551-11eb-952b-7626648811f8,,False,Activity_0nri20n,Process_final_v8,complete,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Update P&I,3,bdd9e9b4-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_1cop4h7,Process_final_v8,start,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval successfull?,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_12hhlon,Process_final_v8,start,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval successfull?,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_12hhlon,Process_final_v8,complete,12/03/2020 10:24:35,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Update P&I,3,bdd9e9b4-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_1cop4h7,Process_final_v8,complete,12/03/2020 10:24:43,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Submit full index for approval,3,c27f07c9-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,start,12/03/2020 10:24:43,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Submit full index for approval,3,c27f07c9-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,complete,12/03/2020 10:24:45,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,2. Approve full index,3,c3d17871-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,start,12/03/2020 10:24:45,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval full index,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,start,12/03/2020 10:24:45,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,Approval full index,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,complete,12/03/2020 10:24:45,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,1. Approve full index,3,c3d19f84-3551-11eb-952b-7626648811f8,False,c3d1786e-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,start,12/03/2020 10:24:45,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,3. Approve full index,3,c3d19f87-3551-11eb-952b-7626648811f8,False,c3d1786f-3551-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,start,12/03/2020 10:24:45,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,1. Approve full index,3,c3d19f84-3551-11eb-952b-7626648811f8,False,c3d1786e-3551-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,complete,12/03/2020 10:24:50,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,c3d1786e-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:24:50,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,3. Approve full index,3,c3d19f87-3551-11eb-952b-7626648811f8,False,c3d1786f-3551-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,complete,12/03/2020 10:24:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,c3d1786f-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:24:56,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,2. Approve full index,3,c3d17871-3551-11eb-952b-7626648811f8,False,7e96d7b0-3551-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,complete,12/03/2020 10:25:07,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,c3d1786e-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:25:07,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:25:07,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,c3d1786f-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:25:07,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
052b2a76-3551-11eb-952b-7626648811f8,,3,,False,7e96d7b0-3551-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:25:07,052b2a76-3551-11eb-952b-7626648811f8,052b2a76-3551-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
